,PF1,PF2,Overlap,Mean_E1,Std_E1,Mean_E2,Std_E2,Nat_Mean1,Nat_Mean2,Dist_1,Dist_2,Min_Dist_1,Min_Dist_2,Iter_To_Min_1,Iter_To_Min_2
677,PF00072,PF00595,54,242.48069177508575,14.526889550251743,93.64473983312276,10.835438252251938,201.36867883211482,87.53057527636871,41.11201294297092,6.114164556754048,3.49609894931062,0.24584418221928955,131750.0,126000.0
678,PF00072,PF00595,57,229.82440292742527,15.447882217415911,101.31216460230019,7.542770025249448,201.36867883211482,87.53057527636871,28.455724095310444,13.781589325931478,0.5868320579777901,0.38826303634788173,147125.0,146250.0
679,PF00072,PF00595,60,227.15634371217737,15.309237607240137,97.21935289823622,13.45069716826795,201.36867883211482,87.53057527636871,25.78766488006255,9.688777621867516,0.7768075594625856,0.37026801417459937,149250.0,151500.0
680,PF00072,PF00595,63,224.0278911888564,19.241807853467563,98.49838834350146,11.78026087839803,201.36867883211482,87.53057527636871,22.659212356741563,10.967813067132752,0.9019221028033343,0.17539911486268095,140500.0,136125.0
681,PF00072,PF00595,66,226.73887467740502,17.398076479205457,96.65697689433465,8.456477349070587,201.36867883211482,87.53057527636871,25.370195845290198,9.12640161796594,0.9250690653211606,0.40614398910728366,157625.0,146250.0
682,PF00072,PF00595,69,228.1708198847587,14.67989418322203,90.99081832086878,10.526074301193997,201.36867883211482,87.53057527636871,26.80214105264389,3.460243044500075,0.8295781107206437,0.1282299290014926,132875.0,130250.0
683,PF00072,PF00595,72,214.43290795046408,18.97431395362915,96.52614349831713,7.444721478547832,201.36867883211482,87.53057527636871,13.06422911834926,8.995568221948417,0.9386527848025693,0.20250070389949784,140625.0,128875.0
684,PF00072,PF00595,75,231.66672077862012,17.95015503596363,93.21624455377324,13.60158120845054,201.36867883211482,87.53057527636871,30.298041946505293,5.6856692774045285,1.1678095319467503,0.3796283000370394,150375.0,148875.0
685,PF00072,PF00595,78,217.68656015502137,15.483960054022225,99.7183251915785,6.95972471528742,201.36867883211482,87.53057527636871,16.317881322906544,12.187749915209793,0.5414657569891602,0.608532116081895,126000.0,167750.0
686,PF00072,PF00595,81,231.87747098829294,13.682908448800836,86.76944849348827,9.949441427875616,201.36867883211482,87.53057527636871,30.508792156178117,0.7611267828804387,2.0598741080696046,0.18792048493254968,124375.0,137250.0
687,PF00072,PF00595,84,229.1159662541251,16.561439775947008,100.90087153657514,12.029416820197197,201.36867883211482,87.53057527636871,27.747287422010288,13.37029626020643,1.183343845986758,0.40249424586341503,112625.0,156625.0
688,PF00072,PF00595,87,224.46256358753962,16.499939311312154,89.92873945162259,13.283907362474034,201.36867883211482,87.53057527636871,23.093884755424796,2.398164175253882,0.9065372552796503,0.1777553161039762,127500.0,124125.0
689,PF00072,PF02518,12,202.20342113863646,14.805416624333269,192.46839178763818,17.846977611125283,201.36867883211482,186.84189492033835,0.8347423065216333,5.626496867299835,0.1985518017114231,0.19333704073376196,147375.0,108625.0
690,PF00072,PF02518,15,215.16445264036884,16.638787257519137,196.0440067293743,19.54008040277745,201.36867883211482,186.84189492033835,13.795773808254012,9.202111809035955,0.3272036955714171,0.16496528734351018,136500.0,105625.0
691,PF00072,PF02518,18,215.6566198385304,17.82280904305997,191.20712402861903,16.38441104161517,201.36867883211482,186.84189492033835,14.287941006415565,4.365229108280687,0.31327232973753355,0.17964338614624467,142875.0,126375.0
692,PF00072,PF02518,21,222.1678278818891,19.177178453087073,202.1466008568346,13.14388029788291,201.36867883211482,186.84189492033835,20.799149049774286,15.304705936496248,0.47340138922404834,0.28978241397757215,127750.0,160375.0
693,PF00072,PF02518,24,217.2155641823844,14.312510181626497,205.10982496110879,18.605887732846174,201.36867883211482,186.84189492033835,15.846885350269588,18.267930040770437,0.35677117955556953,0.39767201415429126,138625.0,119750.0
694,PF00072,PF02518,27,205.45634576322874,19.801539768537374,199.86302627593992,14.024185377948992,201.36867883211482,186.84189492033835,4.087666931113915,13.021131355601568,0.20418612937730957,0.22939949590975034,139375.0,119500.0
695,PF00072,PF02518,30,211.69694197380198,13.566813117184893,187.88966791747754,15.21222787569257,201.36867883211482,186.84189492033835,10.32826314168716,1.047772997139191,0.5965933131256819,0.2556392718413335,136875.0,145000.0
696,PF00072,PF02518,33,210.77470802032016,17.932641218230838,203.17843104485334,16.498140269523628,201.36867883211482,186.84189492033835,9.406029188205338,16.336536124514993,0.42022491359168723,0.2930827906231116,128375.0,121000.0
697,PF00072,PF02518,36,221.56904929374795,11.788153728413326,200.6657393214385,18.195322916759924,201.36867883211482,186.84189492033835,20.200370461633128,13.82384440110016,0.5409893627586427,0.32185975673188383,145250.0,118250.0
698,PF00072,PF02518,39,214.879530537152,18.08010431165099,195.8942076769855,18.747704947686486,201.36867883211482,186.84189492033835,13.510851705037169,9.052312756647154,0.2878170149784765,0.22959438335572457,120625.0,153250.0
699,PF00072,PF02518,42,216.66477347444825,14.572208985975553,199.55893911397078,14.33472872659561,201.36867883211482,186.84189492033835,15.29609464233343,12.717044193632432,0.2884931497979849,0.35701624196819354,123875.0,122250.0
700,PF00072,PF02518,45,212.92154639087556,18.897669761395793,190.81074813672078,13.635385053000201,201.36867883211482,186.84189492033835,11.552867558760738,3.9688532163824277,0.3791091243157524,0.23996520055995774,143875.0,141250.0
701,PF00072,PF02518,48,216.4661397837504,16.01026518754717,198.13661641721728,11.831875850827785,201.36867883211482,186.84189492033835,15.097460951635583,11.294721496878935,0.6310772624503229,0.31942789705470603,141750.0,118500.0
702,PF00072,PF02518,51,221.43615235042995,11.635596849902548,195.79818047577407,13.002802385709069,201.36867883211482,186.84189492033835,20.067473518315126,8.956285555435727,0.29161245897677335,0.18993280756896241,116250.0,127500.0
703,PF00072,PF02518,54,217.37177822222876,16.26658697043551,195.98713206378744,16.952151745071202,201.36867883211482,186.84189492033835,16.00309939011393,9.145237143449094,0.31090647452930825,0.3325443379542946,166125.0,162750.0
704,PF00072,PF02518,57,226.22452885666138,16.18544155998104,186.687612718099,19.795242604979613,201.36867883211482,186.84189492033835,24.855850024546555,0.15428220223935796,1.178242108986511,0.24573695323754663,120125.0,131250.0
705,PF00072,PF02518,60,222.24219935829183,12.848183197805836,189.6105950294269,15.79132955839857,201.36867883211482,186.84189492033835,20.873520526177003,2.7687001090885417,0.3921788336934924,0.2306236222750556,159750.0,120625.0
706,PF00072,PF02518,63,226.67434327358242,14.514520238372475,199.2819003225974,14.688629941728623,201.36867883211482,186.84189492033835,25.3056644414676,12.440005402259061,0.9211142965890133,0.3117859955427562,144500.0,122375.0
707,PF00072,PF02518,66,220.43053930946115,19.64619394872458,214.13566829909846,18.507693185937015,201.36867883211482,186.84189492033835,19.06186047734633,27.293773378760108,0.2707938181860328,1.0259630684770316,136750.0,90875.0
708,PF00072,PF02518,69,227.42889327074346,18.93084718037581,206.8801488362407,16.1446951551978,201.36867883211482,186.84189492033835,26.060214438628634,20.038253915902345,1.0236312116691964,0.30904047749017993,129500.0,137250.0
709,PF00072,PF02518,72,212.9216889298345,14.560898173737804,210.34111173172178,15.819160609093556,201.36867883211482,186.84189492033835,11.553010097719664,23.499216811383434,0.4538829515796493,0.5170141436251242,160375.0,145375.0
710,PF00072,PF02518,75,223.19383695815682,17.823088253057154,200.22391019703156,14.763182937658547,201.36867883211482,186.84189492033835,21.825158126042,13.38201527669321,0.7036292127009887,0.20675870545505576,141750.0,140500.0
711,PF00072,PF02518,78,227.96471111208103,13.497499798126425,208.6042318199431,13.588328230358341,201.36867883211482,186.84189492033835,26.59603227996621,21.762336899604747,0.9053950556465751,0.8544932330879391,115000.0,153375.0
712,PF00072,PF02518,81,221.6272945512864,20.884601557184133,205.47228193378936,14.037837770502646,201.36867883211482,186.84189492033835,20.258615719171587,18.630387013451013,0.7175843492178515,0.5236886179437491,130375.0,122250.0
713,PF00072,PF02518,84,217.16321845206488,11.513944058048626,198.1741380642199,17.21660526054764,201.36867883211482,186.84189492033835,15.794539619950058,11.332243143881556,0.43617310062228964,0.22696215796878505,107500.0,135875.0
714,PF00072,PF02518,87,224.97978237491535,15.14305714975603,199.82632287082478,10.159162034717374,201.36867883211482,186.84189492033835,23.61110354280052,12.984427950486435,0.6972027426707754,0.30356541413869137,159125.0,126500.0
715,PF00072,PF07679,12,205.79697857552023,16.504739509981803,65.50023738328912,10.851644237319066,201.36867883211482,63.66128339025547,4.428299743405404,1.8389539930336483,0.169775326164293,0.1421698031159803,132375.0,148875.0
716,PF00072,PF07679,15,210.57914461889328,15.346292792709532,68.32144335865691,12.930288515017132,201.36867883211482,63.66128339025547,9.210465786778457,4.660159968401437,0.2944770058767105,0.2868346946744825,137375.0,129875.0
717,PF00072,PF07679,18,212.29338792324157,13.31619964517491,67.01250796014477,15.143132840779616,201.36867883211482,63.66128339025547,10.924709091126743,3.351224569889304,0.20210780318242313,0.16059078546154631,154000.0,112625.0
718,PF00072,PF07679,21,208.3427138861386,18.969700880396847,71.92897345529072,12.174025153542841,201.36867883211482,63.66128339025547,6.974035054023773,8.267690065035247,0.4654039136971619,0.4633793031116351,174125.0,136750.0
719,PF00072,PF07679,24,208.7295313929567,22.61944153858204,65.30661102183076,11.112876148608894,201.36867883211482,63.66128339025547,7.360852560841863,1.6453276315752916,0.24069741928380636,0.23105428429960248,159500.0,124250.0
720,PF00072,PF07679,27,212.42730825317238,17.062534045650185,66.72119656166248,8.260966007977089,201.36867883211482,63.66128339025547,11.05862942105756,3.059913171407011,0.1546737376979408,0.16064564704876147,125250.0,153125.0
721,PF00072,PF07679,30,209.5793940711656,12.603748336268671,68.85420411342218,7.372663353709963,201.36867883211482,63.66128339025547,8.210715239050785,5.192920723166715,0.21082694604383506,0.14939318972481103,145625.0,156375.0
722,PF00072,PF07679,33,206.34172245417062,14.313865487219914,71.02134887808124,9.793171749937075,201.36867883211482,63.66128339025547,4.973043622055798,7.360065487825771,0.2592006927692765,0.22868326260635108,130000.0,148375.0
723,PF00072,PF07679,36,217.5329658268832,14.38482137189467,72.95448903411798,11.097809971265102,201.36867883211482,63.66128339025547,16.16428699476839,9.293205643862514,0.42761171257266,0.3958915312450223,143750.0,137375.0
724,PF00072,PF07679,39,210.7198011388713,15.500187290007823,73.29338805083367,11.382064135495416,201.36867883211482,63.66128339025547,9.35112230675648,9.6321046605782,0.3255668307629264,0.28362988259772737,140000.0,138875.0
725,PF00072,PF07679,42,213.84187543411662,13.791985904609172,69.99638545563384,9.700189243408758,201.36867883211482,63.66128339025547,12.473196602001792,6.335102065378372,0.24295836787833736,0.19249084169047173,122875.0,149000.0
726,PF00072,PF07679,45,218.78453993278367,15.519596337627751,71.13299082909762,8.474724302394602,201.36867883211482,63.66128339025547,17.41586110066885,7.471707438842152,0.37807148789723327,0.21535516087222356,144250.0,142125.0
727,PF00072,PF07679,48,215.40071119604062,20.328052457065173,84.91459438346196,11.243547709952821,201.36867883211482,63.66128339025547,14.032032363925794,21.25331099320649,0.4530883888591788,1.703077499834499,139500.0,116250.0
728,PF00072,PF07679,51,225.04976699452487,14.779179896745001,70.48799507686377,17.168598636798563,201.36867883211482,63.66128339025547,23.68108816241005,6.826711686608299,0.4404193180137,0.2666014223213324,129500.0,145625.0
729,PF00072,PF07679,54,233.7516936953171,16.87876265671299,75.33279333184412,12.060938652161092,201.36867883211482,63.66128339025547,32.38301486320228,11.671509941588646,3.8595723224356235,0.9123219780960479,155375.0,156875.0
730,PF00072,PF07679,57,217.60031666992427,17.968830896495376,72.83133286206473,12.931112527432633,201.36867883211482,63.66128339025547,16.231637837809444,9.170049471809257,0.6782200227598324,0.20717023590757683,131250.0,133750.0
731,PF00072,PF07679,60,212.1434581553513,12.552176173735814,79.59481721025644,10.658545335480662,201.36867883211482,63.66128339025547,10.774779323236487,15.933533820000967,0.25793728284247097,0.8504634702878061,117000.0,142750.0
732,PF00072,PF07679,63,215.9237186675943,13.680607900013005,77.02423078694238,16.38461253414357,201.36867883211482,63.66128339025547,14.555039835479477,13.362947396686913,0.5517483861769577,0.6435099341626828,161500.0,155375.0
733,PF00072,PF07679,66,217.1776878272921,19.61617980158731,69.26428116253965,14.348604773668162,201.36867883211482,63.66128339025547,15.809008995177265,5.602997772284176,0.16350506376111582,0.415117326083594,161375.0,146500.0
734,PF00072,PF07679,69,217.67359313494012,14.300193387551397,65.59060911373578,9.857888998890868,201.36867883211482,63.66128339025547,16.304914302825296,1.9293257234803107,0.40957002688744526,0.2584035821892957,146375.0,116250.0
735,PF00072,PF07679,72,217.9260802381469,15.19166257640245,72.80357903242165,10.16811980363564,201.36867883211482,63.66128339025547,16.557401406032085,9.142295642166182,0.4265810288100084,0.14981129669808588,138375.0,143750.0
736,PF00072,PF07679,75,227.12848646724746,15.846013565665968,76.49701372996289,9.442642491962133,201.36867883211482,63.66128339025547,25.75980763513263,12.835730339707418,0.5023571303604598,0.5767030987690347,136125.0,108125.0
737,PF00072,PF07679,78,213.49890858687007,11.451268083154241,77.66741995577992,6.85736520320927,201.36867883211482,63.66128339025547,12.130229754755248,14.00613656552445,0.29335035508111107,0.29119786739932,127500.0,154000.0
738,PF00072,PF07679,81,223.25955179643893,15.183879265656907,70.85580112773908,10.009016885658088,201.36867883211482,63.66128339025547,21.890872964324103,7.194517737483615,0.28500067499705606,0.24446879811061564,124375.0,120875.0
739,PF00072,PF07679,84,225.52653501286332,12.528205561423057,76.69583399337738,12.703492962636297,201.36867883211482,63.66128339025547,24.157856180748496,13.034550603121907,0.6590862380388132,0.5758218294207413,137000.0,128750.0
740,PF00072,PF07679,87,227.08754182820002,14.045414919104617,74.04722452530014,9.425157866614919,201.36867883211482,63.66128339025547,25.718862996085193,10.385941135044668,1.3766112896123333,0.34592996016503685,138250.0,145375.0
741,PF00076,PF00096,12,83.14113191924092,13.46330345118046,19.95352655386635,3.814814698506171,80.84820765078511,16.436232766230635,2.292924268455806,3.5172937876357153,0.09600807705755798,0.04359831214663164,123375.0,135625.0
742,PF00076,PF00096,15,85.52580296102877,10.908984266066065,17.882071938443552,2.65880939862954,80.84820765078511,16.436232766230635,4.67759531024366,1.4458391722129171,0.1361558841584795,0.03715744941797379,133625.0,123125.0
743,PF00076,PF00096,18,85.11610974902167,7.508374770678002,29.679723691027686,3.7811827412679997,80.84820765078511,16.436232766230635,4.267902098236561,13.243490924797051,0.1571770908376088,4.502325700563067,136500.0,142125.0
744,PF00076,PF00096,21,87.0899728956629,10.968837376094204,15.26319686078509,3.3325239719561193,80.84820765078511,16.436232766230635,6.241765244877783,1.1730359054455448,0.16958658682164937,0.06358579788884029,131125.0,149125.0
745,PF00076,PF00096,24,78.08273678089583,11.964985927316707,17.370046993228307,3.407487717461033,80.84820765078511,16.436232766230635,2.7654708698892847,0.9338142269976721,0.1348750645897745,0.053881557214043065,104625.0,144125.0
746,PF00076,PF00096,27,85.36403162046672,10.30079626960241,17.453634511403415,4.366838120516279,80.84820765078511,16.436232766230635,4.515823969681605,1.01740174517278,0.12986749311291276,0.05578832585879549,162750.0,109625.0
747,PF00076,PF00096,30,93.29230754447535,12.863103107315283,20.874644358099857,3.588976746944471,80.84820765078511,16.436232766230635,12.444099893690236,4.438411591869222,0.1967790426007298,0.12053172706902923,142500.0,116250.0
748,PF00076,PF00096,33,88.64214614218085,13.377141800585362,16.185682114409506,4.079473497830408,80.84820765078511,16.436232766230635,7.7939384913957355,0.2505506518211291,0.22866141784436778,0.06344676914100393,139500.0,126875.0
749,PF00076,PF00096,36,79.1509962254603,9.634741038087647,20.4471830627238,5.328373007149047,80.84820765078511,16.436232766230635,1.6972114253248094,4.010950296493164,0.13758935662893493,0.0794675712523624,110375.0,130625.0
750,PF00076,PF00096,39,88.50298704216866,9.629016859885972,15.282044025503629,3.62841599066097,80.84820765078511,16.436232766230635,7.654779391383542,1.1541887407270064,0.14311655322886238,0.09014312317538593,142125.0,132000.0
751,PF00076,PF00096,42,83.48620120935949,6.6825306049828885,13.92860325974787,3.361396644765432,80.84820765078511,16.436232766230635,2.6379935585743794,2.5076295064827647,0.15053104169594675,0.07054295604207059,159500.0,151625.0
752,PF00076,PF00096,45,75.72240859485998,11.644649417399062,24.519571470172345,3.8148734398598654,80.84820765078511,16.436232766230635,5.125799055925128,8.08333870394171,0.2565007744375357,0.1532324430595974,127875.0,100750.0
753,PF00076,PF00096,48,87.79061946970708,10.73099295696414,18.23026752914081,3.4416025774383394,80.84820765078511,16.436232766230635,6.942411818921968,1.7940347629101758,0.27583976369274976,0.048149754112057866,121125.0,152750.0
754,PF00076,PF00096,51,89.34395066817379,11.52773875298114,21.98085098407619,2.3766969334117807,80.84820765078511,16.436232766230635,8.495743017388676,5.5446182178455565,0.09344251078952155,0.5361920050105827,119250.0,113500.0
755,PF00076,PF00096,54,87.72133977557755,9.529892598636504,21.175016724252565,3.261424832053586,80.84820765078511,16.436232766230635,6.873132124792434,4.73878395802193,0.16330418258666554,0.10498995480307372,122000.0,135250.0
756,PF00076,PF00096,57,99.9256561541674,11.4359452461357,27.39112944859728,5.393455118511893,80.84820765078511,16.436232766230635,19.077448503382286,10.954896682366645,0.6315357294939894,1.679097128699604,143125.0,127250.0
757,PF00076,PF00096,60,88.1113005187618,10.748907287590512,18.614364075050567,3.9799228218481124,80.84820765078511,16.436232766230635,7.263092867976681,2.178131308819932,0.28650395213865354,0.05985686201425544,149375.0,139125.0
758,PF00076,PF00153,12,81.2421096023073,14.897987261541866,87.28178271624316,12.707996434860368,80.84820765078511,92.55486889551554,0.39390195152218155,5.273086179272383,0.11079228171993591,0.30645544562244853,118000.0,150875.0
759,PF00076,PF00153,15,86.49398499624466,10.785977433421655,92.27762075919651,10.899851739836116,80.84820765078511,92.55486889551554,5.64577734545955,0.2772481363190309,0.17018913458984813,0.2927798659230746,125750.0,144500.0
760,PF00076,PF00153,18,79.99985796226875,8.678153602597522,95.58016471228868,16.04114173854366,80.84820765078511,92.55486889551554,0.8483496885163646,3.025295816773138,0.08557131791047894,0.16899905331598575,151375.0,132375.0
761,PF00076,PF00153,21,79.78302832196485,10.35531953049276,97.17384513183634,14.30572235530872,80.84820765078511,92.55486889551554,1.065179328820264,4.618976236320805,0.16737326107135003,0.29247952379777403,134250.0,162875.0
762,PF00076,PF00153,24,88.9935445364859,9.994613216097106,96.46253016896046,11.857227830305922,80.84820765078511,92.55486889551554,8.145336885700786,3.9076612734449157,0.1332755586465993,0.17295097027660516,116750.0,151250.0
763,PF00076,PF00153,27,79.4538494242199,8.04389644194907,95.69030760134268,15.41800270035839,80.84820765078511,92.55486889551554,1.3943582265652168,3.1354387058271413,0.0843755996374135,0.34222479199167355,133250.0,151875.0
764,PF00076,PF00153,30,78.89301759611214,9.192537248206765,96.37036513178705,12.251232403737536,80.84820765078511,92.55486889551554,1.9551900546729684,3.815496236271514,0.1226439345750336,0.5281653494615057,129500.0,148250.0
765,PF00076,PF00153,33,84.3930166599088,12.121268187477185,94.8931070419948,22.171887174402748,80.84820765078511,92.55486889551554,3.544809009123682,2.338238146479256,0.21372094679024584,0.7975086067980236,132125.0,153500.0
766,PF00076,PF00153,36,91.3956146137482,11.536941437168972,98.07721611496962,14.439100838080659,80.84820765078511,92.55486889551554,10.54740696296308,5.522347219454076,0.16857866679368244,0.41912995685834603,126125.0,149000.0
767,PF00076,PF00153,39,84.2020332743382,10.438318939762263,100.71696673833915,12.635184525586343,80.84820765078511,92.55486889551554,3.3538256235530923,8.162097842823613,0.11231828403030023,0.9985276910634674,126750.0,174500.0
768,PF00076,PF00153,42,74.58338436682575,9.954219307752853,106.45356246283754,11.801544383103536,80.84820765078511,92.55486889551554,6.264823283959359,13.898693567321999,0.295864253478625,0.6695784226979292,142500.0,174625.0
769,PF00076,PF00153,45,84.63740436801994,9.335989842932378,101.10856860423715,11.037531619096464,80.84820765078511,92.55486889551554,3.78919671723483,8.55369970872161,0.16118620313241577,0.31732326144114537,133875.0,151500.0
770,PF00076,PF00153,48,90.3422497314119,9.01878971651816,92.09518857605283,14.539864180291204,80.84820765078511,92.55486889551554,9.494042080626784,0.4596803194627057,0.21606336441569596,0.2517783307420636,122875.0,167125.0
771,PF00076,PF00153,51,90.64881600519382,10.606951943294874,93.73248797004256,13.435394329028949,80.84820765078511,92.55486889551554,9.800608354408709,1.1776190745270156,0.26272850691656513,0.44200557700406834,125625.0,171000.0
772,PF00076,PF00153,54,77.15455681294752,12.073611271402731,99.96499818978741,15.081454105686836,80.84820765078511,92.55486889551554,3.6936508378375947,7.410129294271869,0.21737112208280465,0.8334706203935518,148875.0,142750.0
773,PF00076,PF00153,57,89.30799960534446,12.241402972584154,97.77646107461557,12.899996176584407,80.84820765078511,92.55486889551554,8.45979195455935,5.221592179100028,0.7064659226121328,0.9939136100076738,163000.0,169125.0
774,PF00076,PF00153,60,88.01262501529406,10.17221108504644,99.42443217725906,9.918186957585041,80.84820765078511,92.55486889551554,7.1644173645089495,6.869563281743524,0.19106574942382154,0.9077612537513318,126250.0,182375.0
775,PF00076,PF00153,63,93.64725606585756,10.91487285572619,107.65767751138495,11.388759961734793,80.84820765078511,92.55486889551554,12.799048415072448,15.102808615869407,0.2976165014729723,3.0099718835211933,118875.0,157000.0
776,PF00076,PF00153,66,90.9267879012388,12.226193899127331,117.71844220847952,10.198779586451122,80.84820765078511,92.55486889551554,10.078580250453683,25.163573312963976,0.3424195725281585,6.378062031364225,146625.0,156250.0
777,PF00076,PF00153,69,91.54439431416132,14.47235788258594,95.41398893496628,20.15147135933077,80.84820765078511,92.55486889551554,10.69618666337621,2.859120039450744,0.9895265200318363,0.9363143400323721,145000.0,137250.0
778,PF00076,PF00153,72,91.8614008064114,12.932027843557682,96.3784477105138,20.176472115923303,80.84820765078511,92.55486889551554,11.013193155626283,3.823578814998257,0.8317414029508626,0.8037113713628358,152625.0,159375.0
779,PF00076,PF00153,75,94.38307026773602,13.589236309226814,108.52321672707053,11.634041147206577,80.84820765078511,92.55486889551554,13.534862616950903,15.968347831554993,1.3217038508656274,2.2851855278507047,118625.0,178375.0
780,PF00076,PF00153,78,86.47543555043914,13.897923994350448,116.71362028458017,9.83429916178153,80.84820765078511,92.55486889551554,5.627227899654031,24.158751389064633,0.3208830961351268,5.555944718570387,141875.0,128750.0
781,PF00076,PF00153,81,94.34965579242507,8.763895781906538,101.16575026180116,10.628763108171398,80.84820765078511,92.55486889551554,13.501448141639955,8.610881366285625,0.7340031816325855,0.7284465936681521,129750.0,179500.0
782,PF00076,PF00153,84,95.15820803181924,7.518542436058706,111.43899164572335,13.161990579941111,80.84820765078511,92.55486889551554,14.31000038103413,18.88412275020781,0.929051600498024,3.990151393334698,147250.0,164125.0
783,PF00076,PF00153,87,93.54401337649593,9.934530501301825,111.25332054559563,12.43723258603966,80.84820765078511,92.55486889551554,12.695805725710812,18.698451650080088,1.5174068388926982,5.145376545467165,155875.0,149125.0
784,PF00076,PF00271,12,85.03968782498245,7.6895753214958855,163.43473696905568,12.616227737842559,80.84820765078511,149.57930952191575,4.191480174197338,13.855427447139931,0.16354975338765457,0.6496504644225396,152875.0,131125.0
785,PF00076,PF00271,15,84.38898407219558,9.319466671362752,155.36594842177448,26.27379525461897,80.84820765078511,149.57930952191575,3.54077642141047,5.78663889985873,0.15181869016547722,0.5471490261326621,151500.0,134750.0
786,PF00076,PF00271,18,84.82909393522527,9.199986652393564,159.9678336450728,13.720971293690784,80.84820765078511,149.57930952191575,3.9808862844401602,10.388524123157055,0.2018045281708339,0.6800407207831484,122750.0,160875.0
787,PF00076,PF00271,21,83.44043131814729,11.548050328619588,154.19783849489772,18.07613101010411,80.84820765078511,149.57930952191575,2.592223667362177,4.618528972981977,0.3154889693903343,0.7823102224562021,128625.0,184625.0
788,PF00076,PF00271,24,84.61482455404109,10.86108198863857,166.46238694255726,18.4517530662491,80.84820765078511,149.57930952191575,3.7666169032559793,16.883077420641513,0.18740343309690174,0.39634519589274075,157750.0,152125.0
789,PF00076,PF00271,27,89.20307556904817,8.260358670722756,153.28548061362534,25.981386713194823,80.84820765078511,149.57930952191575,8.354867918263054,3.7061710917095922,0.13166480254358603,0.3247109569327378,130375.0,153750.0
790,PF00076,PF00271,30,91.07467698441248,7.878270044064693,165.14448296476584,21.14144681184644,80.84820765078511,149.57930952191575,10.226469333627364,15.565173442850096,0.3638050169539966,1.3936200486969113,111625.0,152875.0
791,PF00076,PF00271,33,86.18186210165089,16.657712626695936,156.53929107065775,14.734176251227334,80.84820765078511,149.57930952191575,5.3336544508657795,6.959981548742007,0.28770501287353056,0.36771446180669043,120750.0,150125.0
792,PF00076,PF00271,36,92.70916027598165,6.9077551671170685,150.95906867954673,22.73325786622917,80.84820765078511,149.57930952191575,11.860952625196532,1.3797591576309856,0.35150008865133414,0.6004393627313249,133250.0,131125.0
793,PF00076,PF00271,39,92.74713929395651,8.883340225998081,156.73657707454285,22.19230989446002,80.84820765078511,149.57930952191575,11.898931643171395,7.157267552627104,0.2582792000491693,0.2982479989978998,134625.0,149750.0
794,PF00076,PF00271,42,92.89625913229243,9.899584514569856,171.19279896874338,11.849240860542581,80.84820765078511,149.57930952191575,12.048051481507315,21.61348944682763,0.2575761481382372,1.7406321681456318,159125.0,166375.0
795,PF00076,PF00271,45,87.95152083010012,11.468912062729313,162.7945122073973,15.560908424741996,80.84820765078511,149.57930952191575,7.103313179315009,13.215202685481557,0.40704111681399624,0.44916242134295176,126625.0,143500.0
796,PF00076,PF00271,48,91.52678212946839,7.751374499748896,139.08352683782078,17.122332128015053,80.84820765078511,149.57930952191575,10.678574478683274,10.495782684094962,0.22800615525083573,0.49208885220044324,157375.0,147500.0
797,PF00076,PF00271,51,89.12393218717553,11.778014627998395,155.1203144890964,20.541356061291467,80.84820765078511,149.57930952191575,8.275724536390413,5.5410049671806405,0.2173399690160224,3.0201706144217484,153625.0,166125.0
798,PF00076,PF00271,54,84.27369885127902,10.512763104593382,151.66382052783104,19.794659668502472,80.84820765078511,149.57930952191575,3.4254912004939087,2.0845110059152887,0.26453725551275653,1.802044424968686,150500.0,157500.0
799,PF00076,PF00271,57,91.90851687059885,13.108178366686875,139.86765909227404,16.290254613947436,80.84820765078511,149.57930952191575,11.060309219813732,9.711650429641708,0.4096799280416136,0.4066827376761637,101750.0,156625.0
800,PF00076,PF00271,60,85.37369076050872,9.025018396561446,171.52574907425455,15.351787583906072,80.84820765078511,149.57930952191575,4.525483109723609,21.946439552338802,0.2241298342544468,1.9517923233496304,114250.0,159750.0
801,PF00076,PF00271,63,93.42192535102937,11.755566893937253,164.5019993102012,24.080136238859026,80.84820765078511,149.57930952191575,12.57371770024426,14.922689788285453,0.8238520052601587,2.2618387574645054,132625.0,155750.0
802,PF00076,PF00271,66,85.12215558969557,8.675234167049165,175.91202286480228,13.802158345998686,80.84820765078511,149.57930952191575,4.273947938910453,26.332713342886535,0.28380333933363533,0.9703413560692908,146375.0,151250.0
803,PF00076,PF00271,69,98.34895133306132,9.535358514242493,168.08246661149948,17.935858548289556,80.84820765078511,149.57930952191575,17.50074368227621,18.503157089583738,3.701404906748111,3.1632050746335123,153500.0,143625.0
804,PF00076,PF00271,72,100.33730460824044,14.704838940769445,175.26892900878508,26.2013995140647,80.84820765078511,149.57930952191575,19.48909695745533,25.689619486869333,1.146974051366162,6.184604927181823,148750.0,150625.0
805,PF00076,PF00271,75,109.45894313706363,7.3559767200936435,154.23933583450912,20.344459110790684,80.84820765078511,149.57930952191575,28.610735486278514,4.660026312593374,10.173604953334678,2.2377343427321463,122250.0,155625.0
806,PF00076,PF00271,78,96.13865042133422,11.223718801840286,186.83105575223524,17.974994245730027,80.84820765078511,149.57930952191575,15.290442770549106,37.2517462303195,0.6127783336461242,7.19397175557093,138625.0,150000.0
